condition,gold,idx,mean_logprob,num_answer_tokens,position_count,positions,sum_logprob,task,token_logprobs
cache_random_prompt_04,4200,277821_1993.txt_employees_count_total_156,-3.3897738456726074,2,2,"[5496, 5572]",-6.779547691345215,employees_count_total,"[-6.779158592224121, -0.00038890427094884217]"
patch_random_prompt_04,4200,277821_1993.txt_employees_count_total_156,-4.559380054473877,2,2,"[5496, 5572]",-9.118760108947754,employees_count_total,"[-9.06495189666748, -0.05380847677588463]"
clean,2260,55387_1993.txt_employees_count_total_10,-2.547231674194336,2,2,"[7083, 7084]",-5.094463348388672,employees_count_total,"[-5.092572212219238, -0.0018911350052803755]"
qr_ablate,2260,55387_1993.txt_employees_count_total_10,-4.844907283782959,2,0,[],-9.689814567565918,employees_count_total,"[-7.70046329498291, -1.9893511533737183]"
cache_answer,2260,55387_1993.txt_employees_count_total_10,-2.547231674194336,2,2,"[7083, 7084]",-5.094463348388672,employees_count_total,"[-5.092572212219238, -0.0018911350052803755]"
patch_answer,2260,55387_1993.txt_employees_count_total_10,-3.561817169189453,2,2,"[7083, 7084]",-7.123634338378906,employees_count_total,"[-7.098728179931641, -0.024906329810619354]"
cache_query,2260,55387_1993.txt_employees_count_total_10,-2.547231674194336,2,2,"[7067, 7068]",-5.094463348388672,employees_count_total,"[-5.092572212219238, -0.0018911350052803755]"
patch_query,2260,55387_1993.txt_employees_count_total_10,-3.2362005710601807,2,2,"[7067, 7068]",-6.472401142120361,employees_count_total,"[-6.256551742553711, -0.21584944427013397]"
cache_early_prompt,2260,55387_1993.txt_employees_count_total_10,-2.547231674194336,2,2,"[0, 1]",-5.094463348388672,employees_count_total,"[-5.092572212219238, -0.0018911350052803755]"
patch_early_prompt,2260,55387_1993.txt_employees_count_total_10,-4.853687286376953,2,2,"[0, 1]",-9.707374572753906,employees_count_total,"[-7.693538665771484, -2.013836145401001]"
cache_random_prompt_00,2260,55387_1993.txt_employees_count_total_10,-2.547231674194336,2,2,"[832, 2316]",-5.094463348388672,employees_count_total,"[-5.092572212219238, -0.0018911350052803755]"
patch_random_prompt_00,2260,55387_1993.txt_employees_count_total_10,-4.845573902130127,2,2,"[832, 2316]",-9.691147804260254,employees_count_total,"[-7.698987007141113, -1.992160439491272]"
cache_random_prompt_01,2260,55387_1993.txt_employees_count_total_10,-2.547231674194336,2,2,"[5124, 5901]",-5.094463348388672,employees_count_total,"[-5.092572212219238, -0.0018911350052803755]"
patch_random_prompt_01,2260,55387_1993.txt_employees_count_total_10,-4.839870452880859,2,2,"[5124, 5901]",-9.679740905761719,employees_count_total,"[-7.697032451629639, -1.9827086925506592]"
cache_random_prompt_02,2260,55387_1993.txt_employees_count_total_10,-2.547231674194336,2,2,"[2423, 6738]",-5.094463348388672,employees_count_total,"[-5.092572212219238, -0.0018911350052803755]"
patch_random_prompt_02,2260,55387_1993.txt_employees_count_total_10,-4.852768898010254,2,2,"[2423, 6738]",-9.705537796020508,employees_count_total,"[-7.698766231536865, -2.0067718029022217]"
cache_random_prompt_03,2260,55387_1993.txt_employees_count_total_10,-2.547231674194336,2,2,"[1835, 3319]",-5.094463348388672,employees_count_total,"[-5.092572212219238, -0.0018911350052803755]"
patch_random_prompt_03,2260,55387_1993.txt_employees_count_total_10,-4.847650527954102,2,2,"[1835, 3319]",-9.695301055908203,employees_count_total,"[-7.703801155090332, -1.9915002584457397]"
cache_random_prompt_04,2260,55387_1993.txt_employees_count_total_10,-2.547231674194336,2,2,"[5120, 5301]",-5.094463348388672,employees_count_total,"[-5.092572212219238, -0.0018911350052803755]"
patch_random_prompt_04,2260,55387_1993.txt_employees_count_total_10,-4.841991901397705,2,2,"[5120, 5301]",-9.68398380279541,employees_count_total,"[-7.6997528076171875, -1.9842311143875122]"
clean,0,821480_1993.txt_employees_count_total_238,-1.3110733032226562,1,1,[7087],-1.3110733032226562,employees_count_total,[-1.3110733032226562]
qr_ablate,0,821480_1993.txt_employees_count_total_238,-2.393688440322876,1,0,[],-2.393688440322876,employees_count_total,[-2.393688440322876]
cache_answer,0,821480_1993.txt_employees_count_total_238,-1.3110733032226562,1,1,[7087],-1.3110733032226562,employees_count_total,[-1.3110733032226562]
patch_answer,0,821480_1993.txt_employees_count_total_238,-2.4570538997650146,1,1,[7087],-2.4570538997650146,employees_count_total,[-2.4570538997650146]
cache_query,0,821480_1993.txt_employees_count_total_238,-1.3110733032226562,1,1,[7072],-1.3110733032226562,employees_count_total,[-1.3110733032226562]
patch_query,0,821480_1993.txt_employees_count_total_238,-2.212282657623291,1,1,[7072],-2.212282657623291,employees_count_total,[-2.212282657623291]
cache_early_prompt,0,821480_1993.txt_employees_count_total_238,-1.3110733032226562,1,1,[0],-1.3110733032226562,employees_count_total,[-1.3110733032226562]
patch_early_prompt,0,821480_1993.txt_employees_count_total_238,-2.3940999507904053,1,1,[0],-2.3940999507904053,employees_count_total,[-2.3940999507904053]
cache_random_prompt_00,0,821480_1993.txt_employees_count_total_238,-1.3110733032226562,1,1,[6996],-1.3110733032226562,employees_count_total,[-1.3110733032226562]
patch_random_prompt_00,0,821480_1993.txt_employees_count_total_238,-2.3969573974609375,1,1,[6996],-2.3969573974609375,employees_count_total,[-2.3969573974609375]
cache_random_prompt_01,0,821480_1993.txt_employees_count_total_238,-1.3110733032226562,1,1,[6193],-1.3110733032226562,employees_count_total,[-1.3110733032226562]
patch_random_prompt_01,0,821480_1993.txt_employees_count_total_238,-2.3845489025115967,1,1,[6193],-2.3845489025115967,employees_count_total,[-2.3845489025115967]
cache_random_prompt_02,0,821480_1993.txt_employees_count_total_238,-1.3110733032226562,1,1,[685],-1.3110733032226562,employees_count_total,[-1.3110733032226562]
patch_random_prompt_02,0,821480_1993.txt_employees_count_total_238,-2.3887205123901367,1,1,[685],-2.3887205123901367,employees_count_total,[-2.3887205123901367]
cache_random_prompt_03,0,821480_1993.txt_employees_count_total_238,-1.3110733032226562,1,1,[6604],-1.3110733032226562,employees_count_total,[-1.3110733032226562]
patch_random_prompt_03,0,821480_1993.txt_employees_count_total_238,-2.3939783573150635,1,1,[6604],-2.3939783573150635,employees_count_total,[-2.3939783573150635]
cache_random_prompt_04,0,821480_1993.txt_employees_count_total_238,-1.3110733032226562,1,1,[5248],-1.3110733032226562,employees_count_total,[-1.3110733032226562]
patch_random_prompt_04,0,821480_1993.txt_employees_count_total_238,-2.3858184814453125,1,1,[5248],-2.3858184814453125,employees_count_total,[-2.3858184814453125]
clean,257,18497_1993.txt_employees_count_total_34,-0.004566716495901346,1,1,[7076],-0.004566716495901346,employees_count_total,[-0.004566716495901346]
qr_ablate,257,18497_1993.txt_employees_count_total_34,-8.574373245239258,1,0,[],-8.574373245239258,employees_count_total,[-8.574373245239258]
cache_answer,257,18497_1993.txt_employees_count_total_34,-0.004566716495901346,1,1,[7076],-0.004566716495901346,employees_count_total,[-0.004566716495901346]
patch_answer,257,18497_1993.txt_employees_count_total_34,-5.0231218338012695,1,1,[7076],-5.0231218338012695,employees_count_total,[-5.0231218338012695]
cache_query,257,18497_1993.txt_employees_count_total_34,-0.004566716495901346,1,1,[7061],-0.004566716495901346,employees_count_total,[-0.004566716495901346]
patch_query,257,18497_1993.txt_employees_count_total_34,-0.5127217769622803,1,1,[7061],-0.5127217769622803,employees_count_total,[-0.5127217769622803]
cache_early_prompt,257,18497_1993.txt_employees_count_total_34,-0.004566716495901346,1,1,[0],-0.004566716495901346,employees_count_total,[-0.004566716495901346]
patch_early_prompt,257,18497_1993.txt_employees_count_total_34,-8.566791534423828,1,1,[0],-8.566791534423828,employees_count_total,[-8.566791534423828]
cache_random_prompt_00,257,18497_1993.txt_employees_count_total_34,-0.004566716495901346,1,1,[6952],-0.004566716495901346,employees_count_total,[-0.004566716495901346]
patch_random_prompt_00,257,18497_1993.txt_employees_count_total_34,-8.57993221282959,1,1,[6952],-8.57993221282959,employees_count_total,[-8.57993221282959]
cache_random_prompt_01,257,18497_1993.txt_employees_count_total_34,-0.004566716495901346,1,1,[5584],-0.004566716495901346,employees_count_total,[-0.004566716495901346]
patch_random_prompt_01,257,18497_1993.txt_employees_count_total_34,-8.577144622802734,1,1,[5584],-8.577144622802734,employees_count_total,[-8.577144622802734]
cache_random_prompt_02,257,18497_1993.txt_employees_count_total_34,-0.004566716495901346,1,1,[3788],-0.004566716495901346,employees_count_total,[-0.004566716495901346]
patch_random_prompt_02,257,18497_1993.txt_employees_count_total_34,-8.57385540008545,1,1,[3788],-8.57385540008545,employees_count_total,[-8.57385540008545]
cache_random_prompt_03,257,18497_1993.txt_employees_count_total_34,-0.004566716495901346,1,1,[1406],-0.004566716495901346,employees_count_total,[-0.004566716495901346]
patch_random_prompt_03,257,18497_1993.txt_employees_count_total_34,-8.58344841003418,1,1,[1406],-8.58344841003418,employees_count_total,[-8.58344841003418]
cache_random_prompt_04,257,18497_1993.txt_employees_count_total_34,-0.004566716495901346,1,1,[2327],-0.004566716495901346,employees_count_total,[-0.004566716495901346]
patch_random_prompt_04,257,18497_1993.txt_employees_count_total_34,-8.579590797424316,1,1,[2327],-8.579590797424316,employees_count_total,[-8.579590797424316]
clean,35000,104669_1993.txt_employees_count_total_83,-5.410964012145996,2,2,"[7059, 7060]",-10.821928024291992,employees_count_total,"[-10.820898056030273, -0.001029557315632701]"
qr_ablate,35000,104669_1993.txt_employees_count_total_83,-4.801063060760498,2,0,[],-9.602126121520996,employees_count_total,"[-7.69429874420166, -1.9078277349472046]"
cache_answer,35000,104669_1993.txt_employees_count_total_83,-5.410964012145996,2,2,"[7059, 7060]",-10.821928024291992,employees_count_total,"[-10.820898056030273, -0.001029557315632701]"
patch_answer,35000,104669_1993.txt_employees_count_total_83,-3.8262102603912354,2,2,"[7059, 7060]",-7.652420520782471,employees_count_total,"[-6.586740016937256, -1.0656806230545044]"
cache_query,35000,104669_1993.txt_employees_count_total_83,-5.410964012145996,2,2,"[7043, 7044]",-10.821928024291992,employees_count_total,"[-10.820898056030273, -0.001029557315632701]"
patch_query,35000,104669_1993.txt_employees_count_total_83,-3.5004491806030273,2,2,"[7043, 7044]",-7.000898361206055,employees_count_total,"[-5.327118873596191, -1.6737792491912842]"
cache_early_prompt,35000,104669_1993.txt_employees_count_total_83,-5.410964012145996,2,2,"[0, 1]",-10.821928024291992,employees_count_total,"[-10.820898056030273, -0.001029557315632701]"
patch_early_prompt,35000,104669_1993.txt_employees_count_total_83,-4.774809837341309,2,2,"[0, 1]",-9.549619674682617,employees_count_total,"[-7.675486087799072, -1.8741332292556763]"
cache_random_prompt_00,35000,104669_1993.txt_employees_count_total_83,-5.410964012145996,2,2,"[2310, 4414]",-10.821928024291992,employees_count_total,"[-10.820898056030273, -0.001029557315632701]"
patch_random_prompt_00,35000,104669_1993.txt_employees_count_total_83,-4.797704696655273,2,2,"[2310, 4414]",-9.595409393310547,employees_count_total,"[-7.68752908706665, -1.9078805446624756]"
cache_random_prompt_01,35000,104669_1993.txt_employees_count_total_83,-5.410964012145996,2,2,"[1594, 6991]",-10.821928024291992,employees_count_total,"[-10.820898056030273, -0.001029557315632701]"
patch_random_prompt_01,35000,104669_1993.txt_employees_count_total_83,-4.803802967071533,2,2,"[1594, 6991]",-9.607605934143066,employees_count_total,"[-7.696968078613281, -1.9106378555297852]"
cache_random_prompt_02,35000,104669_1993.txt_employees_count_total_83,-5.410964012145996,2,2,"[1181, 1500]",-10.821928024291992,employees_count_total,"[-10.820898056030273, -0.001029557315632701]"
patch_random_prompt_02,35000,104669_1993.txt_employees_count_total_83,-4.797801494598389,2,2,"[1181, 1500]",-9.595602989196777,employees_count_total,"[-7.6874680519104, -1.908134937286377]"
cache_random_prompt_03,35000,104669_1993.txt_employees_count_total_83,-5.410964012145996,2,2,"[1529, 5874]",-10.821928024291992,employees_count_total,"[-10.820898056030273, -0.001029557315632701]"
patch_random_prompt_03,35000,104669_1993.txt_employees_count_total_83,-4.804408073425293,2,2,"[1529, 5874]",-9.608816146850586,employees_count_total,"[-7.697879791259766, -1.9109363555908203]"
cache_random_prompt_04,35000,104669_1993.txt_employees_count_total_83,-5.410964012145996,2,2,"[902, 6627]",-10.821928024291992,employees_count_total,"[-10.820898056030273, -0.001029557315632701]"
patch_random_prompt_04,35000,104669_1993.txt_employees_count_total_83,-4.799184322357178,2,2,"[902, 6627]",-9.598368644714355,employees_count_total,"[-7.6876606941223145, -1.9107081890106201]"
clean,4426,277509_1993.txt_employees_count_total_227,-3.3918206691741943,2,2,"[7056, 7057]",-6.783641338348389,employees_count_total,"[-6.783466815948486, -0.00017450717859901488]"
qr_ablate,4426,277509_1993.txt_employees_count_total_227,-4.3924384117126465,2,0,[],-8.784876823425293,employees_count_total,"[-8.61579704284668, -0.1690799593925476]"
cache_answer,4426,277509_1993.txt_employees_count_total_227,-3.3918206691741943,2,2,"[7056, 7057]",-6.783641338348389,employees_count_total,"[-6.783466815948486, -0.00017450717859901488]"
patch_answer,4426,277509_1993.txt_employees_count_total_227,-4.356602668762207,2,2,"[7056, 7057]",-8.713205337524414,employees_count_total,"[-8.708582878112793, -0.004622013308107853]"
cache_query,4426,277509_1993.txt_employees_count_total_227,-3.3918206691741943,2,2,"[7040, 7041]",-6.783641338348389,employees_count_total,"[-6.783466815948486, -0.00017450717859901488]"
patch_query,4426,277509_1993.txt_employees_count_total_227,-3.790508508682251,2,2,"[7040, 7041]",-7.581017017364502,employees_count_total,"[-7.571498394012451, -0.009518596343696117]"
cache_early_prompt,4426,277509_1993.txt_employees_count_total_227,-3.3918206691741943,2,2,"[0, 1]",-6.783641338348389,employees_count_total,"[-6.783466815948486, -0.00017450717859901488]"
patch_early_prompt,4426,277509_1993.txt_employees_count_total_227,-4.398647308349609,2,2,"[0, 1]",-8.797294616699219,employees_count_total,"[-8.622700691223145, -0.1745939701795578]"
cache_random_prompt_00,4426,277509_1993.txt_employees_count_total_227,-3.3918206691741943,2,2,"[5260, 6565]",-6.783641338348389,employees_count_total,"[-6.783466815948486, -0.00017450717859901488]"
patch_random_prompt_00,4426,277509_1993.txt_employees_count_total_227,-4.387388229370117,2,2,"[5260, 6565]",-8.774776458740234,employees_count_total,"[-8.6058988571167, -0.16887760162353516]"
cache_random_prompt_01,4426,277509_1993.txt_employees_count_total_227,-3.3918206691741943,2,2,"[3277, 5001]",-6.783641338348389,employees_count_total,"[-6.783466815948486, -0.00017450717859901488]"
patch_random_prompt_01,4426,277509_1993.txt_employees_count_total_227,-4.387212753295898,2,2,"[3277, 5001]",-8.774425506591797,employees_count_total,"[-8.608423233032227, -0.16600222885608673]"
cache_random_prompt_02,4426,277509_1993.txt_employees_count_total_227,-3.3918206691741943,2,2,"[2116, 5224]",-6.783641338348389,employees_count_total,"[-6.783466815948486, -0.00017450717859901488]"
patch_random_prompt_02,4426,277509_1993.txt_employees_count_total_227,-4.392202377319336,2,2,"[2116, 5224]",-8.784404754638672,employees_count_total,"[-8.617868423461914, -0.16653604805469513]"
cache_random_prompt_03,4426,277509_1993.txt_employees_count_total_227,-3.3918206691741943,2,2,"[3526, 5810]",-6.783641338348389,employees_count_total,"[-6.783466815948486, -0.00017450717859901488]"
patch_random_prompt_03,4426,277509_1993.txt_employees_count_total_227,-4.3919878005981445,2,2,"[3526, 5810]",-8.783975601196289,employees_count_total,"[-8.61504077911377, -0.16893449425697327]"
cache_random_prompt_04,4426,277509_1993.txt_employees_count_total_227,-3.3918206691741943,2,2,"[290, 4818]",-6.783641338348389,employees_count_total,"[-6.783466815948486, -0.00017450717859901488]"
patch_random_prompt_04,4426,277509_1993.txt_employees_count_total_227,-4.392416000366211,2,2,"[290, 4818]",-8.784832000732422,employees_count_total,"[-8.616215705871582, -0.1686161905527115]"
clean,51250,18230_1993.txt_employees_count_total_244,-6.69541597366333,2,2,"[7081, 7082]",-13.39083194732666,employees_count_total,"[-13.390790939331055, -4.1126360883936286e-05]"
qr_ablate,51250,18230_1993.txt_employees_count_total_244,-4.7747697830200195,2,0,[],-9.549539566040039,employees_count_total,"[-8.441615104675293, -1.1079245805740356]"
cache_answer,51250,18230_1993.txt_employees_count_total_244,-6.69541597366333,2,2,"[7081, 7082]",-13.39083194732666,employees_count_total,"[-13.390790939331055, -4.1126360883936286e-05]"
patch_answer,51250,18230_1993.txt_employees_count_total_244,-4.040102481842041,2,2,"[7081, 7082]",-8.080204963684082,employees_count_total,"[-8.072751998901367, -0.007453016936779022]"
cache_query,51250,18230_1993.txt_employees_count_total_244,-6.69541597366333,2,2,"[7065, 7066]",-13.39083194732666,employees_count_total,"[-13.390790939331055, -4.1126360883936286e-05]"
patch_query,51250,18230_1993.txt_employees_count_total_244,-3.7382400035858154,2,2,"[7065, 7066]",-7.476480007171631,employees_count_total,"[-7.433220386505127, -0.04325977712869644]"
cache_early_prompt,51250,18230_1993.txt_employees_count_total_244,-6.69541597366333,2,2,"[0, 1]",-13.39083194732666,employees_count_total,"[-13.390790939331055, -4.1126360883936286e-05]"
patch_early_prompt,51250,18230_1993.txt_employees_count_total_244,-4.784029483795166,2,2,"[0, 1]",-9.568058967590332,employees_count_total,"[-8.452266693115234, -1.1157920360565186]"
cache_random_prompt_00,51250,18230_1993.txt_employees_count_total_244,-6.69541597366333,2,2,"[3424, 4734]",-13.39083194732666,employees_count_total,"[-13.390790939331055, -4.1126360883936286e-05]"
patch_random_prompt_00,51250,18230_1993.txt_employees_count_total_244,-4.7845940589904785,2,2,"[3424, 4734]",-9.569188117980957,employees_count_total,"[-8.450066566467285, -1.1191216707229614]"
cache_random_prompt_01,51250,18230_1993.txt_employees_count_total_244,-6.69541597366333,2,2,"[1177, 5222]",-13.39083194732666,employees_count_total,"[-13.390790939331055, -4.1126360883936286e-05]"
patch_random_prompt_01,51250,18230_1993.txt_employees_count_total_244,-4.781881332397461,2,2,"[1177, 5222]",-9.563762664794922,employees_count_total,"[-8.448280334472656, -1.1154826879501343]"
cache_random_prompt_02,51250,18230_1993.txt_employees_count_total_244,-6.69541597366333,2,2,"[430, 4551]",-13.39083194732666,employees_count_total,"[-13.390790939331055, -4.1126360883936286e-05]"
patch_random_prompt_02,51250,18230_1993.txt_employees_count_total_244,-4.78267240524292,2,2,"[430, 4551]",-9.56534481048584,employees_count_total,"[-8.447461128234863, -1.117883563041687]"
cache_random_prompt_03,51250,18230_1993.txt_employees_count_total_244,-6.69541597366333,2,2,"[4409, 5469]",-13.39083194732666,employees_count_total,"[-13.390790939331055, -4.1126360883936286e-05]"
patch_random_prompt_03,51250,18230_1993.txt_employees_count_total_244,-4.779698848724365,2,2,"[4409, 5469]",-9.55939769744873,employees_count_total,"[-8.44189453125, -1.1175029277801514]"
cache_random_prompt_04,51250,18230_1993.txt_employees_count_total_244,-6.69541597366333,2,2,"[1514, 5515]",-13.39083194732666,employees_count_total,"[-13.390790939331055, -4.1126360883936286e-05]"
patch_random_prompt_04,51250,18230_1993.txt_employees_count_total_244,-4.7802958488464355,2,2,"[1514, 5515]",-9.560591697692871,employees_count_total,"[-8.444839477539062, -1.1157522201538086]"
clean,35000,716006_1993.txt_employees_count_total_118,-5.647589206695557,2,2,"[7046, 7047]",-11.295178413391113,employees_count_total,"[-11.290453910827637, -0.004724055528640747]"
qr_ablate,35000,716006_1993.txt_employees_count_total_118,-4.552150249481201,2,0,[],-9.104300498962402,employees_count_total,"[-8.13167953491211, -0.972620964050293]"
cache_answer,35000,716006_1993.txt_employees_count_total_118,-5.647589206695557,2,2,"[7046, 7047]",-11.295178413391113,employees_count_total,"[-11.290453910827637, -0.004724055528640747]"
patch_answer,35000,716006_1993.txt_employees_count_total_118,-3.69935941696167,2,2,"[7046, 7047]",-7.39871883392334,employees_count_total,"[-7.061311721801758, -0.3374072313308716]"
cache_query,35000,716006_1993.txt_employees_count_total_118,-5.647589206695557,2,2,"[7030, 7031]",-11.295178413391113,employees_count_total,"[-11.290453910827637, -0.004724055528640747]"
patch_query,35000,716006_1993.txt_employees_count_total_118,-2.7982003688812256,2,2,"[7030, 7031]",-5.596400737762451,employees_count_total,"[-5.579024314880371, -0.017376447096467018]"
cache_early_prompt,35000,716006_1993.txt_employees_count_total_118,-5.647589206695557,2,2,"[0, 1]",-11.295178413391113,employees_count_total,"[-11.290453910827637, -0.004724055528640747]"
patch_early_prompt,35000,716006_1993.txt_employees_count_total_118,-4.548964500427246,2,2,"[0, 1]",-9.097929000854492,employees_count_total,"[-8.118829727172852, -0.9790996313095093]"
cache_random_prompt_00,35000,716006_1993.txt_employees_count_total_118,-5.647589206695557,2,2,"[3590, 5828]",-11.295178413391113,employees_count_total,"[-11.290453910827637, -0.004724055528640747]"
patch_random_prompt_00,35000,716006_1993.txt_employees_count_total_118,-4.5507307052612305,2,2,"[3590, 5828]",-9.101461410522461,employees_count_total,"[-8.128938674926758, -0.9725223779678345]"
cache_random_prompt_01,35000,716006_1993.txt_employees_count_total_118,-5.647589206695557,2,2,"[1375, 4729]",-11.295178413391113,employees_count_total,"[-11.290453910827637, -0.004724055528640747]"
patch_random_prompt_01,35000,716006_1993.txt_employees_count_total_118,-4.5551276206970215,2,2,"[1375, 4729]",-9.110255241394043,employees_count_total,"[-8.13775634765625, -0.9724990725517273]"
cache_random_prompt_02,35000,716006_1993.txt_employees_count_total_118,-5.647589206695557,2,2,"[985, 6728]",-11.295178413391113,employees_count_total,"[-11.290453910827637, -0.004724055528640747]"
patch_random_prompt_02,35000,716006_1993.txt_employees_count_total_118,-4.556394577026367,2,2,"[985, 6728]",-9.112789154052734,employees_count_total,"[-8.13101577758789, -0.9817730784416199]"
cache_random_prompt_03,35000,716006_1993.txt_employees_count_total_118,-5.647589206695557,2,2,"[601, 991]",-11.295178413391113,employees_count_total,"[-11.290453910827637, -0.004724055528640747]"
patch_random_prompt_03,35000,716006_1993.txt_employees_count_total_118,-4.551498889923096,2,2,"[601, 991]",-9.102997779846191,employees_count_total,"[-8.130267143249512, -0.9727304577827454]"
cache_random_prompt_04,35000,716006_1993.txt_employees_count_total_118,-5.647589206695557,2,2,"[5477, 6985]",-11.295178413391113,employees_count_total,"[-11.290453910827637, -0.004724055528640747]"
patch_random_prompt_04,35000,716006_1993.txt_employees_count_total_118,-4.554596900939941,2,2,"[5477, 6985]",-9.109193801879883,employees_count_total,"[-8.136495590209961, -0.9726982712745667]"
clean,3712,103392_1993.txt_employees_count_total_176,-4.414548397064209,2,2,"[7053, 7054]",-8.829096794128418,employees_count_total,"[-8.828457832336426, -0.0006388768670149148]"
qr_ablate,3712,103392_1993.txt_employees_count_total_176,-4.639427661895752,2,0,[],-9.278855323791504,employees_count_total,"[-9.22693157196045, -0.05192381516098976]"
cache_answer,3712,103392_1993.txt_employees_count_total_176,-4.414548397064209,2,2,"[7053, 7054]",-8.829096794128418,employees_count_total,"[-8.828457832336426, -0.0006388768670149148]"
patch_answer,3712,103392_1993.txt_employees_count_total_176,-4.585526943206787,2,2,"[7053, 7054]",-9.171053886413574,employees_count_total,"[-9.160624504089355, -0.010429168120026588]"
cache_query,3712,103392_1993.txt_employees_count_total_176,-4.414548397064209,2,2,"[7037, 7038]",-8.829096794128418,employees_count_total,"[-8.828457832336426, -0.0006388768670149148]"
patch_query,3712,103392_1993.txt_employees_count_total_176,-3.883127450942993,2,2,"[7037, 7038]",-7.766254901885986,employees_count_total,"[-7.7547101974487305, -0.011544683948159218]"
cache_early_prompt,3712,103392_1993.txt_employees_count_total_176,-4.414548397064209,2,2,"[0, 1]",-8.829096794128418,employees_count_total,"[-8.828457832336426, -0.0006388768670149148]"
patch_early_prompt,3712,103392_1993.txt_employees_count_total_176,-4.640691757202148,2,2,"[0, 1]",-9.281383514404297,employees_count_total,"[-9.227804183959961, -0.05357958748936653]"
cache_random_prompt_00,3712,103392_1993.txt_employees_count_total_176,-4.414548397064209,2,2,"[4676, 5412]",-8.829096794128418,employees_count_total,"[-8.828457832336426, -0.0006388768670149148]"
patch_random_prompt_00,3712,103392_1993.txt_employees_count_total_176,-4.642069339752197,2,2,"[4676, 5412]",-9.284138679504395,employees_count_total,"[-9.232625007629395, -0.05151323601603508]"
cache_random_prompt_01,3712,103392_1993.txt_employees_count_total_176,-4.414548397064209,2,2,"[1857, 5699]",-8.829096794128418,employees_count_total,"[-8.828457832336426, -0.0006388768670149148]"
patch_random_prompt_01,3712,103392_1993.txt_employees_count_total_176,-4.643589019775391,2,2,"[1857, 5699]",-9.287178039550781,employees_count_total,"[-9.235414505004883, -0.051763202995061874]"
cache_random_prompt_02,3712,103392_1993.txt_employees_count_total_176,-4.414548397064209,2,2,"[5576, 6619]",-8.829096794128418,employees_count_total,"[-8.828457832336426, -0.0006388768670149148]"
patch_random_prompt_02,3712,103392_1993.txt_employees_count_total_176,-4.640766143798828,2,2,"[5576, 6619]",-9.281532287597656,employees_count_total,"[-9.229805946350098, -0.05172663927078247]"
cache_random_prompt_03,3712,103392_1993.txt_employees_count_total_176,-4.414548397064209,2,2,"[2850, 3040]",-8.829096794128418,employees_count_total,"[-8.828457832336426, -0.0006388768670149148]"
patch_random_prompt_03,3712,103392_1993.txt_employees_count_total_176,-4.638768196105957,2,2,"[2850, 3040]",-9.277536392211914,employees_count_total,"[-9.225686073303223, -0.05185002088546753]"
cache_random_prompt_04,3712,103392_1993.txt_employees_count_total_176,-4.414548397064209,2,2,"[2567, 6025]",-8.829096794128418,employees_count_total,"[-8.828457832336426, -0.0006388768670149148]"
patch_random_prompt_04,3712,103392_1993.txt_employees_count_total_176,-4.640526294708252,2,2,"[2567, 6025]",-9.281052589416504,employees_count_total,"[-9.229670524597168, -0.051381658762693405]"
clean,Nebraska,74783_1993.txt_headquarters_state_203,-0.015965832397341728,2,2,"[7079, 7080]",-0.031931664794683456,headquarters_state,"[-0.03189578279852867, -3.58813522325363e-05]"
qr_ablate,Nebraska,74783_1993.txt_headquarters_state_203,-1.2839281558990479,2,0,[],-2.5678563117980957,headquarters_state,"[-2.5663535594940186, -0.0015026956098154187]"
cache_answer,Nebraska,74783_1993.txt_headquarters_state_203,-0.015965832397341728,2,2,"[7079, 7080]",-0.031931664794683456,headquarters_state,"[-0.03189578279852867, -3.58813522325363e-05]"
patch_answer,Nebraska,74783_1993.txt_headquarters_state_203,-0.7987046241760254,2,2,"[7079, 7080]",-1.5974092483520508,headquarters_state,"[-1.5969243049621582, -0.00048494499060325325]"
cache_query,Nebraska,74783_1993.txt_headquarters_state_203,-0.015965832397341728,2,2,"[7063, 7064]",-0.031931664794683456,headquarters_state,"[-0.03189578279852867, -3.58813522325363e-05]"
patch_query,Nebraska,74783_1993.txt_headquarters_state_203,-0.11364258080720901,2,2,"[7063, 7064]",-0.22728516161441803,headquarters_state,"[-0.22716881334781647, -0.00011634149996098131]"
cache_early_prompt,Nebraska,74783_1993.txt_headquarters_state_203,-0.015965832397341728,2,2,"[0, 1]",-0.031931664794683456,headquarters_state,"[-0.03189578279852867, -3.58813522325363e-05]"
patch_early_prompt,Nebraska,74783_1993.txt_headquarters_state_203,-1.2766796350479126,2,2,"[0, 1]",-2.553359270095825,headquarters_state,"[-2.5517938137054443, -0.0015654225135222077]"
cache_random_prompt_00,Nebraska,74783_1993.txt_headquarters_state_203,-0.015965832397341728,2,2,"[5690, 5956]",-0.031931664794683456,headquarters_state,"[-0.03189578279852867, -3.58813522325363e-05]"
patch_random_prompt_00,Nebraska,74783_1993.txt_headquarters_state_203,-1.2848854064941406,2,2,"[5690, 5956]",-2.5697708129882812,headquarters_state,"[-2.5682740211486816, -0.0014967439929023385]"
cache_random_prompt_01,Nebraska,74783_1993.txt_headquarters_state_203,-0.015965832397341728,2,2,"[5323, 5746]",-0.031931664794683456,headquarters_state,"[-0.03189578279852867, -3.58813522325363e-05]"
